"CategoryID",Category Name,CodeSonar Class Mnemonic,CodeSonar Class Name,"RelationshipType (categoryto class)"
CWE:14,"Compiler Removal ofCode to Clear Buffers",BADFUNC.ATOL,Use of atol,"hierarchydescendant"
CWE:14,"Compiler Removal ofCode to Clear Buffers",BADFUNC.ATOLL,Use of atoll,"hierarchydescendant"
CWE:14,"Compiler Removal ofCode to Clear Buffers",BADFUNC.BSEARCH,Use of bsearch,"hierarchydescendant"
CWE:14,"Compiler Removal ofCode to Clear Buffers",BADFUNC.EXIT,Use of exit,"hierarchydescendant"
CWE:14,"Compiler Removal ofCode to Clear Buffers",BADFUNC.GETENV,Use of getenv,"hierarchydescendant"
CWE:14,"Compiler Removal ofCode to Clear Buffers",BADFUNC.MEMSET,Use of memset,closely mapped
CWE:14,"Compiler Removal ofCode to Clear Buffers",BADFUNC.SETJMP,Use of setjmp,"hierarchydescendant"
CWE:14,"Compiler Removal ofCode to Clear Buffers",LANG.PREPROC.VARIADIC,Variadic Macro,"hierarchydescendant"
CWE:14,"Compiler Removal ofCode to Clear Buffers",BUILD.WERROR,Warnings Not Treated As Errors,"hierarchydescendant"
CWE:15,"External Control ofSystem orConfiguration Setting",ALLOC.MO,Misaligned Object,"hierarchydescendant"
CWE:15,"External Control ofSystem orConfiguration Setting",LANG.MEM.TBA,Tainted Buffer Access,"hierarchydescendant"
CWE:15,"External Control ofSystem orConfiguration Setting",IO.TAINT.CONF,Tainted Configuration Setting,closely mapped
CWE:15,"External Control ofSystem orConfiguration Setting",IO.TAINT.FNAME,Tainted Filename,"hierarchydescendant"
CWE:15,"External Control ofSystem orConfiguration Setting",IO.TAINT.ADDR,Tainted Network Address,"hierarchydescendant"
CWE:17,Code,ALLOC.SIZE.ADDOFLOW,"Addition Overflow of AllocationSize","hierarchyancestor"
CWE:17,Code,MISC.MEM.SIZE.ADDOFLOW,Addition Overflow of Size,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.CONDASSIG,Assignment in Conditional,"hierarchyancestor"
CWE:17,Code,"CONCURRENCY.STARVE.BLOCKING",Blocking in Critical Section,"hierarchyancestor"
CWE:17,Code,LANG.MEM.BO,Buffer Overrun,"hierarchyancestor"
CWE:17,Code,LANG.MEM.BU,Buffer Underrun,"hierarchyancestor"
CWE:17,Code,LANG.CAST.VALUE,Cast Alters Value,"hierarchyancestor"
CWE:17,Code,LANG.CAST.PC.CRCQ,Cast Removes const Qualifier,"hierarchyancestor"
CWE:17,Code,LANG.CAST.PC.CRVQ,Cast Removes volatile Qualifier,"hierarchyancestor"
CWE:17,Code,LANG.CAST.PC.AV,"Cast: Arithmetic Type/VoidPointer","hierarchyancestor"
CWE:17,Code,LANG.CAST.PC.AO,"Cast: Non-integer ArithmeticType/Object Pointer","hierarchyancestor"
CWE:17,Code,LANG.CAST.PC.OBJ,Cast: Object Pointers,"hierarchyancestor"
CWE:17,Code,IO.INJ.COMMAND,Command Injection,"hierarchyancestor"
CWE:17,Code,LANG.COMM.TODO,"Comment Suggests CodeUnfinished","hierarchyancestor"
CWE:17,Code,LANG.COMM.CODE,Commented-out Code,"hierarchyancestor"
CWE:17,Code,CONCURRENCY.LOCK.ORDER,Conflicting Lock Order,"hierarchyancestor"
CWE:17,Code,LANG.CAST.PC.FN2DATA,Conversion from Function Pointer,"hierarchyancestor"
CWE:17,Code,LANG.CAST.PC.DATA2FN,Conversion to Function Pointer,"hierarchyancestor"
CWE:17,Code,LANG.CAST.PC.INC,"Conversion: Pointer toIncomplete","hierarchyancestor"
CWE:17,Code,LANG.CAST.PC.INT,Conversion: Pointer/Integer,"hierarchyancestor"
CWE:17,Code,LANG.CAST.PC.PV,"Conversion: Void Pointer toObject Pointer","hierarchyancestor"
CWE:17,Code,LANG.CAST.FN,Dangerous Function Cast,"hierarchyancestor"
CWE:17,Code,CONCURRENCY.DATARACE,Data Race,"hierarchyancestor"
CWE:17,Code,CONCURRENCY.DEADLOCK,Deadlock,"hierarchyancestor"
CWE:17,Code,LANG.ARITH.DIVZERO,Division By Zero,"hierarchyancestor"
CWE:17,Code,IO.DC,Double Close,"hierarchyancestor"
CWE:17,Code,ALLOC.DF,Double Free,"hierarchyancestor"
CWE:17,Code,ALLOC.DI,Double Initialization,"hierarchyancestor"
CWE:17,Code,CONCURRENCY.DL,Double Lock,"hierarchyancestor"
CWE:17,Code,CONCURRENCY.DU,Double Unlock,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.EBS,Empty Branch Statement,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.EBS,Empty for Statement,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.EBS,Empty if Statement,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.EBS,Empty switch Statement,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.EBS,Empty while Statement,"hierarchyancestor"
CWE:17,Code,MISC.CRYPTO.NOPAD,Encryption without Padding,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.CALLSTACK,Excessive Stack Depth,"hierarchyancestor"
CWE:17,Code,LANG.TYPE.AWID,"Expression Value Widened byAssignment","hierarchyancestor"
CWE:17,Code,LANG.TYPE.OWID,"Expression Value Widened byOther Operand","hierarchyancestor"
CWE:17,Code,IO.RACE,File System Race Condition,"hierarchyancestor"
CWE:17,Code,IO.INJ.FMT,Format String Injection,"hierarchyancestor"
CWE:17,Code,ALLOC.FNH,Free Non-Heap Variable,"hierarchyancestor"
CWE:17,Code,ALLOC.FNP,Free Null Pointer,"hierarchyancestor"
CWE:17,Code,ALLOC.TM,"GlobalHandle on GMEM_FIXEDMemory","hierarchyancestor"
CWE:17,Code,ALLOC.TM,"GlobalLock on GMEM_FIXEDMemory","hierarchyancestor"
CWE:17,Code,ALLOC.TM,"GlobalUnlock on GMEM_FIXEDMemory","hierarchyancestor"
CWE:17,Code,HARDCODED.AUTH,Hardcoded Authentication,"hierarchyancestor"
CWE:17,Code,HARDCODED.KEY,Hardcoded Crypto Key,"hierarchyancestor"
CWE:17,Code,HARDCODED.SALT,Hardcoded Crypto Salt,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.LOOP.HR,High Risk Loop,"hierarchyancestor"
CWE:17,Code,LANG.FUNCS.IRV,Ignored Return Value,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.DECL.IMPFN,Implicit Function Declaration,"hierarchyancestor"
CWE:17,Code,LANG.TYPE.IAT,Inappropriate Assignment Type,"hierarchyancestor"
CWE:17,Code,LANG.TYPE.ICT,Inappropriate Cast Type,"hierarchyancestor"
CWE:17,Code,LANG.TYPE.ICTE,"Inappropriate Cast Type:Expression","hierarchyancestor"
CWE:17,Code,ALLOC.SIZE.IOFLOW,"Integer Overflow of AllocationSize","hierarchyancestor"
CWE:17,Code,IO.INJ.LDAP,LDAP Injection,"hierarchyancestor"
CWE:17,Code,ALLOC.LEAK,Leak,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.DBG,Leftover Debug Code,"hierarchyancestor"
CWE:17,Code,IO.INJ.LIB,Library Injection,"hierarchyancestor"
CWE:17,Code,ALLOC.TM,"LocalHandle on LMEM_FIXEDMemory","hierarchyancestor"
CWE:17,Code,ALLOC.TM,"LocalLock on LMEM_FIXEDMemory","hierarchyancestor"
CWE:17,Code,ALLOC.TM,"LocalUnlock on LMEM_FIXEDMemory","hierarchyancestor"
CWE:17,Code,CONCURRENCY.LOCK.TWICE,Locked Twice,"hierarchyancestor"
CWE:17,Code,MISC.PATHLENGTH,MAX_PATH Exceeded,"hierarchyancestor"
CWE:17,Code,ALLOC.MO,Misaligned Object,"hierarchyancestor"
CWE:17,Code,LANG.TYPE.MOT,Mismatched Operand Types,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.INIT.MBI,Missing Braces in Initialization,"hierarchyancestor"
CWE:17,Code,"CONCURRENCY.LOCK.NOUNLOCK",Missing Lock Release,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.SW.MB,Missing break,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.SW.MD,Missing default,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.LOOP.NOTERM,Missing for-loop Termination,"hierarchyancestor"
CWE:17,Code,ALLOC.SIZE.MULOFLOW,"Multiplication Overflow ofAllocation Size","hierarchyancestor"
CWE:17,Code,MISC.MEM.SIZE.MULOFLOW,Multiplication Overflow of Size,"hierarchyancestor"
CWE:17,Code,MISC.NEGCHAR,Negative Character Value,"hierarchyancestor"
CWE:17,Code,LANG.ARITH.NEGSHIFT,Negative Shift Amount,"hierarchyancestor"
CWE:17,Code,IO.NEGFD,Negative file descriptor,"hierarchyancestor"
CWE:17,Code,CONCURRENCY.LOCK.NESTED,Nested Locks,"hierarchyancestor"
CWE:17,Code,MISC.MEM.NTERM,No Space For Null Terminator,"hierarchyancestor"
CWE:17,Code,LANG.MEM.NPD,Null Pointer Dereference,"hierarchyancestor"
CWE:17,Code,MISC.NULLDACL,Null Security Descriptor,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.NTAD,Null Test After Dereference,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.INIT.OIE,Over-initialized Element,"hierarchyancestor"
CWE:17,Code,MISC.MEM.OR,Overlapping Memory Regions,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.INIT.PIAGG,Partially Uninitialized Aggregate,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.INIT.PIARR,Partially Uninitialized Array,"hierarchyancestor"
CWE:17,Code,MISC.PWD.PLAIN,Plaintext Storage of Password,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.PBB,"Pointer Before Beginning ofObject","hierarchyancestor"
CWE:17,Code,LANG.STRUCT.PPE,Pointer Past End of Object,"hierarchyancestor"
CWE:17,Code,ALLOC.TM,Pool Mismatch,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.LOOP.UB,Potential Unbounded Loop,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.RC,Redundant Condition,"hierarchyancestor"
CWE:17,Code,ALLOC.RPF,Return Pointer to Freed,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.RPL,Return Pointer to Local,"hierarchyancestor"
CWE:17,Code,IO.INJ.SQL,SQL Injection,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.SCOPE.FILE,Scope Could Be File Static,"hierarchyancestor"
CWE:17,Code,LANG.ARITH.BIGSHIFT,Shift Amount Exceeds Bit Width,"hierarchyancestor"
CWE:17,Code,IO.SOCK.STATE,Socket In Wrong State,"hierarchyancestor"
CWE:17,Code,ALLOC.SIZE.SUBUFLOW,"Subtraction Underflow ofAllocation Size","hierarchyancestor"
CWE:17,Code,MISC.MEM.SIZE.SUBUFLOW,Subtraction Underflow of Size,"hierarchyancestor"
CWE:17,Code,IO.TAINT.SIZE,Tainted Allocation Size,"hierarchyancestor"
CWE:17,Code,LANG.MEM.TBA,Tainted Buffer Access,"hierarchyancestor"
CWE:17,Code,IO.TAINT.CONF,Tainted Configuration Setting,"hierarchyancestor"
CWE:17,Code,IO.TAINT.FNAME,Tainted Filename,"hierarchyancestor"
CWE:17,Code,IO.TAINT.ADDR,Tainted Network Address,"hierarchyancestor"
CWE:17,Code,IO.TAINT.WRITE,Tainted Write,"hierarchyancestor"
CWE:17,Code,ALLOC.SIZE.TRUNC,Truncation of Allocation Size,"hierarchyancestor"
CWE:17,Code,MISC.MEM.SIZE.TRUNC,Truncation of Size,"hierarchyancestor"
CWE:17,Code,CONCURRENCY.TL,Try-lock that will never succeed,"hierarchyancestor"
CWE:17,Code,ALLOC.TM,Type Mismatch,"hierarchyancestor"
CWE:17,Code,LANG.MEM.TO,Type Overrun,"hierarchyancestor"
CWE:17,Code,LANG.MEM.TU,Type Underrun,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.UPD,"Unchecked ParameterDereference","hierarchyancestor"
CWE:17,Code,LANG.MEM.UVAR,Uninitialized Variable,"hierarchyancestor"
CWE:17,Code,"CONCURRENCY.LOCK.UNKNOWN",Unknown Lock,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.UC,Unreachable Call,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.UC,Unreachable Computation,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.UC,Unreachable Conditional,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.UC,Unreachable Control Flow,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.UC,Unreachable Data Flow,"hierarchyancestor"
CWE:17,Code,MISC.MEM.SIZE.BAD,Unreasonable Size Argument,"hierarchyancestor"
CWE:17,Code,MISC.MEM.NTERM.CSTRING,Unterminated C String,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.UULABEL,Unused Label,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.UUMACRO,Unused Macro,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.UUTAG,Unused Tag,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.UUTYPE,Unused Type,"hierarchyancestor"
CWE:17,Code,LANG.STRUCT.UUVAL,Unused Value,"hierarchyancestor"
CWE:17,Code,IO.UAC,Use After Close,"hierarchyancestor"
CWE:17,Code,ALLOC.UAF,Use After Free,"hierarchyancestor"
CWE:17,Code,BADFUNC.FENV_H,"Use of <fenv.h> ExceptionHandling Function","hierarchyancestor"
CWE:17,Code,LANG.PREPROC.INCL.SIGNAL_H,Use of <signal.h>,"hierarchyancestor"
CWE:17,Code,BADFUNC.STDIO_H,Use of <stdio.h> Input/Output,"hierarchyancestor"
CWE:17,Code,LANG.PREPROC.INCL.TGMATH_H,Use of <tgmath.h>,"hierarchyancestor"
CWE:17,Code,BADFUNC.TIME_H,"Use of <time.h> Time/DateFunction","hierarchyancestor"
CWE:17,Code,BADFUNC.WCHAR_H,Use of <wchar.h> Input/Output,"hierarchyancestor"
CWE:17,Code,BADFUNC.ADDACCESSACE,Use of AddAccessAllowedAce,"hierarchyancestor"
CWE:17,Code,BADFUNC.ADDACCESSACE,Use of AddAccessDeniedAce,"hierarchyancestor"
CWE:17,Code,"BADFUNC.PATH.AFXLOADLIBRARY",Use of AfxLoadLibrary,"hierarchyancestor"
CWE:17,Code,BADFUNC.AFXPARSEURL,Use of AfxParseURL,"hierarchyancestor"
CWE:17,Code,"BADFUNC.PATH.COLOADLIBRARY",Use of CoLoadLibrary,"hierarchyancestor"
CWE:17,Code,BADFUNC.CREATEFILE,Use of CreateFile,"hierarchyancestor"
CWE:17,Code,BADFUNC.CREATEPROCESS,Use of CreateProcess,"hierarchyancestor"
CWE:17,Code,BADFUNC.CREATETHREAD,Use of CreateThread,"hierarchyancestor"
CWE:17,Code,BADFUNC.FORMATMESSAGE,Use of FormatMessage,"hierarchyancestor"
CWE:17,Code,"BADFUNC.TEMP.GETTEMPFILENAME",Use of GetTempFileName,"hierarchyancestor"
CWE:17,Code,BADFUNC.PATH.LOADLIBRARY,Use of LoadLibrary,"hierarchyancestor"
CWE:17,Code,BADFUNC.LOADMODULE,Use of LoadModule,"hierarchyancestor"
CWE:17,Code,BADFUNC.MOVEFILE,Use of MoveFile,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.OEMTOCHAR,Use of OemToAnsi,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.OEMTOCHAR,Use of OemToChar,"hierarchyancestor"
CWE:17,Code,"BADFUNC.PATH.SHCREATEPROCESSASUSERW","Use ofSHCreateProcessAsUserW","hierarchyancestor"
CWE:17,Code,IO.SOCK.REUSE,Use of SO_REUSEADDR,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.STRCATCHAINW,Use of StrCatChainW,"hierarchyancestor"
CWE:17,Code,BADFUNC.WINEXEC,Use of WinExec,"hierarchyancestor"
CWE:17,Code,BADFUNC.PATH._EXEC,Use of _exec,"hierarchyancestor"
CWE:17,Code,BADFUNC.PATH._SPAWN,Use of _spawn,"hierarchyancestor"
CWE:17,Code,BADFUNC.ABORT,Use of abort,"hierarchyancestor"
CWE:17,Code,BADFUNC.ATOF,Use of atof,"hierarchyancestor"
CWE:17,Code,BADFUNC.ATOI,Use of atoi,"hierarchyancestor"
CWE:17,Code,BADFUNC.ATOL,Use of atol,"hierarchyancestor"
CWE:17,Code,BADFUNC.ATOLL,Use of atoll,"hierarchyancestor"
CWE:17,Code,BADFUNC.BSEARCH,Use of bsearch,"hierarchyancestor"
CWE:17,Code,BADFUNC.CATOPEN,Use of catopen,"hierarchyancestor"
CWE:17,Code,BADFUNC.CHROOT,Use of chroot,"hierarchyancestor"
CWE:17,Code,BADFUNC.CRYPT,Use of crypt,"hierarchyancestor"
CWE:17,Code,BADFUNC.CUSERID,Use of cuserid,"hierarchyancestor"
CWE:17,Code,BADFUNC.PATH.EXECLP,Use of execlp,"hierarchyancestor"
CWE:17,Code,BADFUNC.PATH.EXECVP,Use of execvp,"hierarchyancestor"
CWE:17,Code,BADFUNC.EXIT,Use of exit,"hierarchyancestor"
CWE:17,Code,BADFUNC.GETENV,Use of getenv,"hierarchyancestor"
CWE:17,Code,BADFUNC.GETLOGIN,Use of getlogin,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.GETOPT,Use of getopt,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.GETPASS,Use of getpass,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.GETS,Use of gets,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.GETWD,Use of getwd,"hierarchyancestor"
CWE:17,Code,BADFUNC.LONGJMP,Use of longjmp,"hierarchyancestor"
CWE:17,Code,BADFUNC.MEMSET,Use of memset,"hierarchyancestor"
CWE:17,Code,BADFUNC.TEMP.MKSTEMP,Use of mkstemp,"hierarchyancestor"
CWE:17,Code,BADFUNC.TEMP.MKTEMP,Use of mktemp,"hierarchyancestor"
CWE:17,Code,BADFUNC.PATH.POPEN,Use of popen,"hierarchyancestor"
CWE:17,Code,BADFUNC.RANDOM.RAND,Use of rand,"hierarchyancestor"
CWE:17,Code,BADFUNC.RANDOM.RAND48,Use of rand48 Function,"hierarchyancestor"
CWE:17,Code,BADFUNC.RANDOM.RANDOM,Use of random,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.REALPATH,Use of realpath,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.RECVMSG,Use of recvmsg,"hierarchyancestor"
CWE:17,Code,BADFUNC.SETJMP,Use of setjmp,"hierarchyancestor"
CWE:17,Code,BADFUNC.SETUID,Use of setuid,"hierarchyancestor"
CWE:17,Code,BADFUNC.SIGNAL,Use of signal,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.STRCAT,Use of strcat,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.STRCMP,Use of strcmp,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.STRCPY,Use of strcpy,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.STRLEN,Use of strlen,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.STRTRNS,Use of strtrns,"hierarchyancestor"
CWE:17,Code,BADFUNC.BO.SYSLOG,Use of syslog,"hierarchyancestor"
CWE:17,Code,BADFUNC.PATH.SYSTEM,Use of system,"hierarchyancestor"
CWE:17,Code,BADFUNC.T_OPEN,Use of t_open,"hierarchyancestor"
CWE:17,Code,BADFUNC.TEMP.TMPFILE,Use of tmpfile,"hierarchyancestor"
CWE:17,Code,BADFUNC.TEMP.TMPNAM,Use of tmpnam,"hierarchyancestor"
CWE:17,Code,BADFUNC.TTYNAME,Use of ttyname,"hierarchyancestor"
CWE:17,Code,BADFUNC.VFORK,Use of vfork,"hierarchyancestor"
CWE:17,Code,LANG.CAST.VARARG,Varargs Function Cast,"hierarchyancestor"
CWE:17,Code,IO.WRITERO,Write to Read Only File,"hierarchyancestor"
CWE:18,Source Code,ALLOC.SIZE.ADDOFLOW,"Addition Overflow of AllocationSize","hierarchyancestor"
CWE:18,Source Code,MISC.MEM.SIZE.ADDOFLOW,Addition Overflow of Size,"hierarchyancestor"
CWE:18,Source Code,LANG.STRUCT.CONDASSIG,Assignment in Conditional,"hierarchyancestor"
CWE:18,Source Code,"CONCURRENCY.STARVE.BLOCKING",Blocking in Critical Section,"hierarchyancestor"
CWE:18,Source Code,LANG.MEM.BO,Buffer Overrun,"hierarchyancestor"
CWE:18,Source Code,LANG.MEM.BU,Buffer Underrun,"hierarchyancestor"
CWE:18,Source Code,LANG.CAST.PC.CRCQ,Cast Removes const Qualifier,"hierarchyancestor"
CWE:18,Source Code,LANG.CAST.PC.CRVQ,Cast Removes volatile Qualifier,"hierarchyancestor"
CWE:18,Source Code,LANG.CAST.PC.AV,"Cast: Arithmetic Type/VoidPointer","hierarchyancestor"
CWE:18,Source Code,LANG.CAST.PC.AO,"Cast: Non-integer ArithmeticType/Object Pointer","hierarchyancestor"
CWE:18,Source Code,LANG.CAST.PC.OBJ,Cast: Object Pointers,"hierarchyancestor"
CWE:18,Source Code,LANG.CAST.COERCE,Coercion Alters Value,"hierarchyancestor"
CWE:18,Source Code,IO.INJ.COMMAND,Command Injection,"hierarchyancestor"
CWE:18,Source Code,LANG.COMM.TODO,"Comment Suggests CodeUnfinished","hierarchyancestor"
CWE:18,Source Code,LANG.COMM.CODE,Commented-out Code,"hierarchyancestor"
CWE:18,Source Code,CONCURRENCY.LOCK.ORDER,Conflicting Lock Order,"hierarchyancestor"
CWE:18,Source Code,LANG.CAST.PC.FN2DATA,Conversion from Function Pointer,"hierarchyancestor"
CWE:18,Source Code,LANG.CAST.PC.DATA2FN,Conversion to Function Pointer,"hierarchyancestor"
CWE:18,Source Code,LANG.CAST.PC.INC,"Conversion: Pointer toIncomplete","hierarchyancestor"
CWE:18,Source Code,LANG.CAST.PC.INT,Conversion: Pointer/Integer,"hierarchyancestor"
CWE:18,Source Code,LANG.CAST.PC.PV,"Conversion: Void Pointer toObject Pointer","hierarchyancestor"
CWE:18,Source Code,LANG.CAST.FN,Dangerous Function Cast,"hierarchyancestor"
CWE:18,Source Code,CONCURRENCY.DATARACE,Data Race,"hierarchyancestor"
CWE:18,Source Code,CONCURRENCY.DEADLOCK,Deadlock,"hierarchyancestor"
CWE:18,Source Code,LANG.ARITH.DIVZERO,Division By Zero,"hierarchyancestor"
CWE:18,Source Code,IO.DC,Double Close,"hierarchyancestor"
CWE:18,Source Code,ALLOC.DF,Double Free,"hierarchyancestor"
CWE:18,Source Code,ALLOC.DI,Double Initialization,"hierarchyancestor"
CWE:18,Source Code,CONCURRENCY.DL,Double Lock,"hierarchyancestor"
CWE:18,Source Code,CONCURRENCY.DU,Double Unlock,"hierarchyancestor"
CWE:18,Source Code,LANG.STRUCT.EBS,Empty Branch Statement,"hierarchyancestor"
CWE:18,Source Code,LANG.STRUCT.EBS,Empty for Statement,"hierarchyancestor"
CWE:18,Source Code,LANG.STRUCT.EBS,Empty if Statement,"hierarchyancestor"
CWE:18,Source Code,LANG.STRUCT.EBS,Empty switch Statement,"hierarchyancestor"
CWE:18,Source Code,MISC.CRYPTO.NOPAD,Encryption without Padding,"hierarchyancestor"
CWE:18,Source Code,LANG.STRUCT.CALLSTACK,Excessive Stack Depth,"hierarchyancestor"
CWE:18,Source Code,LANG.TYPE.AWID,"Expression Value Widened byAssignment","hierarchyancestor"
CWE:18,Source Code,LANG.TYPE.OWID,"Expression Value Widened byOther Operand","hierarchyancestor"
CWE:18,Source Code,IO.RACE,File System Race Condition,"hierarchyancestor"
CWE:18,Source Code,MISC.FMT,Format String,"hierarchyancestor"
CWE:18,Source Code,IO.INJ.FMT,Format String Injection,"hierarchyancestor"
CWE:18,Source Code,ALLOC.FNH,Free Non-Heap Variable,"hierarchyancestor"
CWE:18,Source Code,ALLOC.FNP,Free Null Pointer,"hierarchyancestor"
CWE:18,Source Code,ALLOC.TM,"GlobalHandle on GMEM_FIXEDMemory","hierarchyancestor"
CWE:18,Source Code,ALLOC.TM,"GlobalLock on GMEM_FIXEDMemory","hierarchyancestor"
CWE:18,Source Code,ALLOC.TM,"GlobalUnlock on GMEM_FIXEDMemory","hierarchyancestor"
CWE:18,Source Code,HARDCODED.AUTH,Hardcoded Authentication,"hierarchyancestor"
CWE:18,Source Code,HARDCODED.KEY,Hardcoded Crypto Key,"hierarchyancestor"
CWE:18,Source Code,HARDCODED.SALT,Hardcoded Crypto Salt,"hierarchyancestor"
CWE:18,Source Code,LANG.STRUCT.LOOP.HR,High Risk Loop,"hierarchyancestor"
CWE:18,Source Code,LANG.FUNCS.IRV,Ignored Return Value,"hierarchyancestor"
CWE:18,Source Code,LANG.STRUCT.DECL.IMPFN,Implicit Function Declaration,"hierarchyancestor"
CWE:18,Source Code,LANG.TYPE.IAT,Inappropriate Assignment Type,"hierarchyancestor"
CWE:18,Source Code,LANG.TYPE.ICT,Inappropriate Cast Type,"hierarchyancestor"
CWE:18,Source Code,LANG.TYPE.ICTE,"Inappropriate Cast Type:Expression","hierarchyancestor"
CWE:18,Source Code,ALLOC.SIZE.IOFLOW,"Integer Overflow of AllocationSize","hierarchyancestor"
CWE:18,Source Code,IO.INJ.LDAP,LDAP Injection,"hierarchyancestor"
CWE:18,Source Code,ALLOC.LEAK,Leak,"hierarchyancestor"
CWE:18,Source Code,LANG.STRUCT.DBG,Leftover Debug Code,"hierarchyancestor"
CWE:18,Source Code,IO.INJ.LIB,Library Injection,"hierarchyancestor"
CWE:18,Source Code,ALLOC.TM,"LocalHandle on LMEM_FIXEDMemory","hierarchyancestor"
CWE:18,Source Code,ALLOC.TM,"LocalLock on LMEM_FIXEDMemory","hierarchyancestor"
CWE:18,Source Code,CONCURRENCY.LOCK.TWICE,Locked Twice,"hierarchyancestor"
CWE:18,Source Code,MISC.PATHLENGTH,MAX_PATH Exceeded,"hierarchyancestor"
CWE:18,Source Code,ALLOC.MO,Misaligned Object,"hierarchyancestor"
